net_profit_total_assets,total_liabilities_total_assets,working_capital_total_assets,current_assets_short_term_liabilities,cash_short_term_securities_receivables_short_term_liabilities_operating_expenses_depreciation_365,retained_earnings_total_assets,ebit_total_assets,book_value_of_equity_total_liabilities,sales_total_assets,equity_total_assets,gross_profit_extraordinary_items_financial_expenses_total_assets,gross_profit_short_term_liabilities,gross_profit_depreciation_sales,gross_profit_interest_total_assets,total_liabilities_365_gross_profit_depreciation,gross_profit_depreciation_total_liabilities,total_assets_total_liabilities,gross_profit_total_assets,gross_profit_sales,inventory_365_sales,sales_n_sales_n_1,profit_on_operating_activities_total_assets,net_profit_sales,gross_profit_in_3_years_total_assets,equity_share_capital_total_assets,net_profit_depreciation_total_liabilities,profit_on_operating_activities_financial_expenses,working_capital_fixed_assets,logarithm_of_total_assets,total_liabilities_cash_sales,gross_profit_interest_sales,current_liabilities_365_cost_of_products_sold,operating_expenses_short_term_liabilities,operating_expenses_total_liabilities,profit_on_sales_total_assets,total_sales_total_assets,current_assets_inventories_long_term_liabilities,constant_capital_total_assets,profit_on_sales_sales,current_assets_inventory_receivables_short_term_liabilities,total_liabilities_profit_on_operating_activities_depreciation_12_365,profit_on_operating_activities_sales,rotation_receivables_inventory_turnover_in_days,receivables_365_sales,net_profit_inventory,current_assets_inventory_short_term_liabilities,inventory_365_cost_of_products_sold,ebitda_total_assets,ebitda_sales,current_assets_total_liabilities,short_term_liabilities_total_assets,short_term_liabilities_365_cost_of_products_sold,equity_fixed_assets,constant_capital_fixed_assets,working_capital,sales_cost_of_products_sold_sales,current_assets_inventory_short_term_liabilities_sales_gross_profit_depreciation,total_costs_total_sales,long_term_liabilities_equity,sales_inventory,sales_receivables,short_term_liabilities_365_sales,sales_short_term_liabilities,sales_fixed_assets,bankrupt
0.03634204393294894,-0.03377962903932698,0.05241126649359141,-0.04362852847451147,0.007968097235975165,0.05431347127363803,-0.007666328358677443,-0.06896094706954758,-0.04327608562021781,-0.039031818299622524,-0.011956821545941397,-0.025951692329712964,-0.01206568072973055,-0.007666328358677443,-0.015553730919303193,-0.024157005950434494,-0.05703554787226034,-0.007666328358677443,-0.010212925662037431,-0.012010078994633758,-0.019094750330530125,-0.008885271573067878,-0.010209482221382443,-0.004225567654771191,-0.026204826114523072,-0.02901402793610757,-0.03636269768751049,-0.03400117738541584,2.5820335026562846,-0.012837815935791105,-0.010582197124727775,-0.02931900375689092,-0.19111679712105684,-0.18980849507377978,-0.012265788725747165,-0.04077789260742783,0.0981697435922315,-0.04154841391218845,-0.005221343976672576,-0.012757807926982135,-0.0397722365985664,-0.0050093021829587985,-0.012335319394633509,-0.012445587220001888,0.010014071163342209,-0.025434843480280845,-0.03290194683049651,0.00468216288361038,0.013723985229294057,0.0010356574319642594,-0.016882620369168183,-0.03820768277506335,-0.03455366896929932,-0.03470315118093947,4.689302801074628,0.011940622940641847,0.046953592955127806,-0.011940945683499746,-0.0435245178124585,-0.016091185164289125,-0.040126425273361695,-0.015061537299899898,-0.18538448951649697,-0.03906401333290909,0
0.038219698541153715,-0.011274509534474095,0.06679136043124881,-0.05137707649233031,0.007494019014898484,-0.00986654931690062,-0.00663889382231478,-0.08687308415593614,-0.03777799971599071,-0.03924052835841453,-0.010638791698523145,-0.052908280192233655,-0.012117343945646192,-0.00663889382231478,-0.013401996542961323,-0.05914307400364453,-0.08960502602535529,-0.00663889382231478,-0.010128734901981132,-0.011531171451348722,-0.01859915064958252,-0.004801200440220276,-0.010106590440704515,-0.02758711014800107,-0.029985455794547873,-0.05015228846985983,-0.033856485760413446,0.5208647251479763,-0.7473889322418368,-0.012754710605975834,-0.010498008665728567,-0.023513773188415205,-0.24332100753877767,-0.04119233574144507,-0.013305058405068867,-0.04118390790299018,-0.0209466867444993,-0.04178580411556009,-0.005470398886456024,-0.05863488283468104,-0.03882910192356632,-0.004347664529865698,-0.012100776250536674,-0.012295514104281452,0.00985086937999987,-0.05634547339888812,0.01201798356439043,0.011352409911843886,0.01399099800515884,-0.018306040136234766,0.006109568390241676,-0.02918197959830395,-0.028930961845406212,-0.02911054186817711,-0.09039717158640483,0.011940573017443345,0.05221211273719494,-0.01194283974111043,-0.04382807174888079,-0.016256115151397424,-0.047264725786778386,-0.014982080834453142,-0.2362938421526109,-0.0286193487175218,0
0.04688276309289434,0.025378341073911386,0.02789836374754251,-0.080851797196209,0.007063845322271869,-0.00986654931690062,-0.0005652947915089297,-0.11681107739793557,-0.041608126975115206,-0.04496970815924889,-0.004681018820562247,-0.029337288959159637,-0.011578794058525563,-0.0005652947915089297,-0.012017087190291967,-0.07324672078231062,-0.1185397011310998,-0.0005652947915089297,-0.007384377180766094,-0.011690567546542647,-0.01860188273161641,0.0017424317450179146,-0.007856421171761071,-0.02758711014800107,-0.03364802709705546,-0.05879092225885292,-0.033926584714709745,-0.05953644642228465,0.26579804482166813,-0.012672815096191472,-0.007686832021239478,-0.01217255214204596,-0.29757911562356254,-0.13686168503004814,0.001171994672403584,-0.045014573952426216,-0.02117618256751909,-0.0412687487410931,-0.001042099125558619,-0.039887229478549086,-0.03812740507114318,-0.0011994366796929468,-0.012194461169267253,-0.01236646686331794,0.00999392469182015,-0.06530045327211162,0.008690778060921788,0.018352511372683896,0.014764555184750412,-0.19102958604587691,0.0026306118579953867,-0.011551302637660138,-0.03492578555235003,-0.03477390925496956,-0.03481425885429804,0.011949637860031873,0.1437803477513691,-0.01194942128874245,0.06579844445884375,-0.01622356124781648,-0.04466904977390616,-0.01489545488070996,-0.2704489158103306,-0.03949691874764935,0
0.010254914267240766,-0.04727297850069803,0.06423919713482384,-0.009943133384364419,0.00849712696619572,0.014909500872693547,-0.026473409773942504,-0.04027925068559077,-0.0440781962443765,-0.037004137997562525,-0.030147023278465232,-0.09346946208299294,-0.012518707642334826,-0.026473409773942504,-0.010552920977078281,-0.0842725246242588,-0.025266958526208718,-0.026473409773942504,-0.012757966653630812,-0.011619124859748763,-0.018387141083752674,-0.020705562055093305,-0.012132751525701438,-0.027029583973141046,-0.023837099765427926,-0.06024571453628395,-0.036377606032315705,-0.02668189520441295,0.6734342328259497,-0.012823829102402132,-0.013127168556613939,-0.029892692257592942,-0.18421570095972145,-0.20134375849396438,-0.02529235982075663,-0.04455167728695417,-0.0209466867444993,-0.039549369634232015,-0.00666412572036616,-0.033571381097509366,-0.0384472374638219,-0.006451716597532784,-0.012152388424716673,-0.012334571689761833,0.009777890315140227,-0.02177038169028234,-0.0019584044286260764,-0.008078968173329091,0.013309122020340033,0.0906475512011744,-0.030373998642367304,-0.039099676096829024,-0.03447855461502648,-0.03462995811245897,0.16129830801904704,0.011935483498638528,-0.011781126029248055,-0.011935806615046472,-0.04382807174888079,-0.01623965075281559,-0.04595693092340296,-0.015049383279569735,-0.1950571662823662,-0.039430244410382044,0
0.03344340093801903,0.009918107362386222,0.020782265046589428,-0.09207774237324409,0.006897573823214488,0.02109855424271226,-0.015143369436822504,-0.10643565044798854,-0.043109387813241064,-0.04252519898623035,-0.019188612729842607,-0.08784439507727533,-0.012346102403512664,-0.015143369436822504,-0.007976298318269435,-0.09786588330695944,-0.10859019787436934,-0.015143369436822504,-0.011318826769908748,-0.011863275276841667,-0.019396645395274945,-0.010768935403435306,-0.010359112425309496,-0.025879405979696575,-0.030284053737683503,-0.06531946353217392,-0.036363976928599995,-0.05750107938543062,-0.07734248273443499,-0.012749701622589961,-0.011688068006698004,-0.018363003147816175,-0.2729734215721346,-0.20455746865690227,-0.01434168363228034,-0.041888060033941306,-0.0193697208581788,-0.04364797209941807,-0.005433077601755537,-0.04219330590645044,-0.036479519209819886,-0.005220981901117562,-0.01226032734667966,-0.012395424372325093,0.009925643092411942,-0.06936403797044753,-0.018256222126297916,0.005042820842997261,0.01377189155486646,-0.14727719514391785,0.018469717333511045,-0.02117519369423341,-0.034683166547964224,-0.034749559310465285,-0.07822663733211169,0.011941597955836825,0.0670137868523042,-0.01194192069957809,-0.02419488471749336,-0.016169159164615084,-0.04327202615411302,-0.014918173277196843,-0.2628962091335612,-0.038972299554562155,0
0.04240443634940475,-0.011637223930415065,0.04544875265668767,-0.06608041882858168,0.005807067062040195,-0.00986654931690062,-0.0038787112974710374,-0.08621494739611757,-0.03504219453090179,-0.03911695781369065,-0.007707391396400474,-0.03969201183530131,-0.012181406333381588,-0.0038787112974710374,-0.014091114088325715,-0.05015484157646365,-0.08920458162183363,-0.0038787112974710374,-0.010447876620334081,-0.01132420773103328,-0.01778362416246642,-0.000844306610569457,-0.010365164882996433,-0.02758711014800107,-0.02638571088007576,-0.04475925762901153,-0.034805342670335374,-0.01666584305357474,0.1933326688947661,-0.012774346915708222,-0.010743068870024713,-0.0275337348485691,-0.21020630886665553,-0.014678153820927213,-0.004115587322007988,-0.03844771786767873,-0.017135145636677604,-0.041320779470599214,-0.004804528044572085,-0.059254611034146046,-0.03938688147150761,-0.004492109154298642,-0.01224317842983139,-0.012558613121688322,0.00981231224360482,-0.10207422205471647,0.03370945105640261,0.015469814658153886,0.013958689087912337,-0.06989052645635463,0.002236481706194059,-0.03543180895950271,-0.034237951137156865,-0.03436486599603958,-0.01709523046888101,0.011941936072044858,0.06016665995568966,-0.011942392701155193,-0.040198992931008926,-0.01628493944356253,-0.025353130267670932,-0.015042918512070846,-0.19986343416758312,-0.038114055160548055,0
0.016741696062470526,0.016314220499056627,0.03217977884659716,-0.08722450546842489,0.007163362613291166,-0.00986654931690062,-0.024271730125275386,-0.11104956934351079,-0.03743283719801534,-0.043536526339102086,-0.026319640647728536,-0.11632035425568356,-0.011169997120953066,-0.024271730125275386,-0.016238796234203663,-0.006991630595975708,-0.1130156219235446,-0.024271730125275386,-0.012999182970815374,-0.01185588946639626,-0.020951992376348056,-0.03456308896002567,-0.012090586070482445,-0.02758711014800107,-0.03277225486383569,2.2595979980386268e-05,-0.036404710961310274,0.013623487949087756,-0.764213887141362,-0.012704790475379337,-0.010816815349613167,0.01926640612747288,-0.35348621012104753,-0.15963542963060395,-0.03726088562646173,-0.040838696830434756,-0.0209466867444993,-0.046081886849553444,-0.009420542781982831,-0.06100422119357555,-0.03982670555311764,-0.009739401853647828,-0.012145771479308983,-0.012243845332606078,0.009816349383363013,-0.06414898757164501,0.05306355225539799,-0.07378468766826253,0.010414642254433091,-0.12688194159307276,0.028067165501173056,0.037326170685441855,-0.03401883461161158,-0.0341725730519396,-0.10319555086175276,0.011977228747737073,0.02805607527946801,-0.011976446404682772,-0.04382807174888079,-0.016172108069807088,-0.04865638802206574,-0.014910643383743684,-0.2654973071861447,-0.0369336522255407,0
0.1090315969509304,-0.09967604737117798,0.1110256973868935,3.8802966642212824,0.015180590770851373,-0.00986654931690062,0.040548851329092035,1.7853085821296317,-0.04804334872715216,-0.025196647263551933,0.03948803764792855,9.080134493715718,-0.0064697716700678285,0.040548851329092035,-0.021312045755133603,4.423625048526342,1.7050276395778348,0.040548851329092035,0.017526624493411646,-0.012046492757759954,-0.019396645395274945,0.04597733732579294,0.013178223023889716,-0.02758711014800107,-0.010157861970473345,2.6144452468728105,-0.03593917092698244,-0.006664407542139439,0.07083519024032899,-0.01327254642499603,0.01718302612846869,-0.04712656405877231,2.2069436995944067,1.1265231406350347,-0.03307868461412769,-0.051450700957708824,-0.01145671942084655,-0.027362058134859875,-0.006747821472689529,3.7533602211805706,-0.043418020441713806,0.028252120337359656,-0.01252829709332769,-0.012692623666285985,0.012117993041698987,3.636342786608344,-0.037877703863358085,0.061971588773976106,0.021679313367515735,4.876216879015545,-0.08608600097033342,-0.06589238195929786,-0.034115651867478336,-0.03425253397264263,0.048093021145780714,0.0119379581008188,0.08147701858214032,-0.01196990343410273,-0.041746423808571194,-0.01606358990469421,0.25441578488131406,-0.015303548397274755,2.048612926928972,-0.04005974063939307,0
-0.005621455146334874,0.013431201949876338,-0.01256366349172964,-0.11324450769021263,0.00607359267736227,-0.00986654931690062,-0.03584605559691518,-0.10903124757967335,-0.04137082774400714,-0.043080675190862325,-0.03588497008872843,-0.14393464516052826,-0.012865126726121176,-0.03584605559691518,0.03147931624293453,-0.14083249908415965,-0.11108014063985658,-0.03584605559691518,-0.01473550318470516,-0.01208250931887092,-0.01956658089778289,-0.03087038798097798,-0.014016276357876214,-0.03986225212768059,-0.03161272828465351,-0.09731691158953258,-0.036373842067092,-0.09459847560597953,2.5873466463087658,-0.012642837836059176,-0.01510465103871125,-0.01938818656964831,-0.2643998658819041,-0.11587231298704799,-0.008813456495837528,-0.04477724134004436,-0.02108492142494373,-0.041917063455905054,-0.0032972654674108272,-0.059728637855436875,-0.02106458690511127,-0.00888658749174642,-0.01231238065055351,-0.01238968257343396,0.009706048841078846,-0.0807192014152518,-0.03798394778576794,-0.019960786888717136,0.012648172558358473,-0.25413957724784864,-0.007976794823657526,-0.023806515232353755,-0.03510687341152029,-0.03516880806084191,-0.12218232529356282,0.011945021476994675,-0.03884684706866344,-0.011943698269620068,0.00996282174582534,-0.016031260164286448,-0.043569200038147966,-0.01495263702030938,-0.24967521363700002,-0.040013210961499006,0
0.019587755964521884,0.052011673909886244,0.004179930853798265,-0.10998633774320783,0.004615029560641235,-0.00986654931690062,-0.01921957825008416,-0.12988598962554368,-0.033698806321736254,-0.04918086224918106,-0.019510591901707522,-0.11586228076962812,-0.012636725214110122,-0.01921957825008416,0.0013783948909403482,-0.12146626012422461,-0.13107155740028403,-0.01921957825008416,-0.012724584038306163,-0.011295115367214883,-0.01816939414565166,-0.015583676136724796,-0.01227165542961664,-0.02758711014800107,-0.0383037386104315,-0.08677314363050193,-0.03625894662527417,0.1657936666128439,-0.5192189298324884,-0.012689927754185183,-0.012932262484675073,-0.01626914367413478,-0.28234506321299563,-0.08198149812240825,-0.018279272824417794,-0.03710414068188063,-0.0209466867444993,-0.051726334113531905,-0.007008885706757789,-0.06385411150375013,-0.031151888221269842,-0.006977147772292313,-0.0121927517917036,-0.012500820506363555,0.009747642821874996,-0.11205774088470816,0.029158669713180464,0.00039790570057335274,0.01336154973749262,-0.17242338982405334,0.07023719688741555,-0.01791865417563962,-0.032400546776839456,-0.032562504589077945,-0.10854520440488985,0.011937423695671204,0.13225488801886995,-0.011937131093830941,-0.04382807174888079,-0.016288170485162158,-0.034909798149232826,-0.014862117403712212,-0.2802168158189727,-0.019515639777335416,0
