net_profit_total_assets,total_liabilities_total_assets,working_capital_total_assets,current_assets_short_term_liabilities,cash_short_term_securities_receivables_short_term_liabilities_operating_expenses_depreciation_365,retained_earnings_total_assets,ebit_total_assets,book_value_of_equity_total_liabilities,sales_total_assets,equity_total_assets,gross_profit_extraordinary_items_financial_expenses_total_assets,gross_profit_short_term_liabilities,gross_profit_depreciation_sales,gross_profit_interest_total_assets,total_liabilities_365_gross_profit_depreciation,gross_profit_depreciation_total_liabilities,total_assets_total_liabilities,gross_profit_total_assets,gross_profit_sales,inventory_365_sales,sales_n_sales_n_1,profit_on_operating_activities_total_assets,net_profit_sales,gross_profit_in_3_years_total_assets,equity_share_capital_total_assets,net_profit_depreciation_total_liabilities,profit_on_operating_activities_financial_expenses,working_capital_fixed_assets,logarithm_of_total_assets,total_liabilities_cash_sales,gross_profit_interest_sales,current_liabilities_365_cost_of_products_sold,operating_expenses_short_term_liabilities,operating_expenses_total_liabilities,profit_on_sales_total_assets,total_sales_total_assets,current_assets_inventories_long_term_liabilities,constant_capital_total_assets,profit_on_sales_sales,current_assets_inventory_receivables_short_term_liabilities,total_liabilities_profit_on_operating_activities_depreciation_12_365,profit_on_operating_activities_sales,rotation_receivables_inventory_turnover_in_days,receivables_365_sales,net_profit_inventory,current_assets_inventory_short_term_liabilities,inventory_365_cost_of_products_sold,ebitda_total_assets,ebitda_sales,current_assets_total_liabilities,short_term_liabilities_total_assets,short_term_liabilities_365_cost_of_products_sold,equity_fixed_assets,constant_capital_fixed_assets,working_capital,sales_cost_of_products_sold_sales,current_assets_inventory_short_term_liabilities_sales_gross_profit_depreciation,total_costs_total_sales,long_term_liabilities_equity,sales_inventory,sales_receivables,short_term_liabilities_365_sales,sales_short_term_liabilities,sales_fixed_assets,bankrupt
0.1873292938894713,-0.0321969575930219,0.007511145245782755,-0.016471420057467073,0.011107214737663502,0.1040112739122431,0.23626261629500292,-0.02508710168491562,-0.082184548633739,0.015166919119479018,0.2024738574277924,-0.016846540851536248,-0.004699545097997034,0.2362475635940424,-0.022083263365077856,-0.01915513019866055,-0.025046210141892167,0.17804718051064714,0.026162071851918073,-0.02842188081098866,-0.011528964973534318,0.3772076145474071,0.024540406529888488,0.2634616484862186,0.03966832504144826,-0.01904326591632823,-0.03294522863477721,-0.06027419275972938,2.4106488559511403,-0.0032598733643769418,0.02684814003789115,-0.015574788511201225,-0.1272650310392562,-0.06783059743907877,0.3915852331873531,-0.06589786313110553,67.24422362332668,-0.00029890167004270786,0.029881103746622405,-0.05728250396229678,-0.009978293730150878,0.028421756339209157,-0.030127877641873562,-0.02482491936125115,-0.009297617818472175,-0.015412682426380575,-0.015847713797575942,0.4052402053132752,0.030483661744791595,-0.014034310917391945,-0.013105541499587833,-0.01282232966846825,-0.051640583501200175,-0.0599737166119915,2.0144139391645677,0.012381748716119767,0.020904229303355646,-0.015820392898505772,-0.01849774175526876,-0.014682642901136618,-0.09137931957884665,-0.0019655726276108475,-0.15157388503938285,-0.07328209026746205,0
0.14418099488958894,-0.024823073669516072,0.029099211789078466,-0.015933594698935995,0.011373838118409248,0.01738220405708582,0.1631425647277527,-0.025017948122955803,-0.028663691859911525,0.026994312555054974,0.13584031081811293,-0.0181775535192769,-0.005019487695667312,0.16312743550755499,-0.019909950617472173,-0.02075524249198554,-0.02539169867337014,0.12104892320661985,0.02478186172058741,-0.006801428652477264,0.002394277424550668,0.1719665320052074,0.02399150728920388,-0.025305841421455737,-0.0031033818549963273,-0.020167626108101265,-0.031672601243386035,-0.05254109308954575,0.18801108399033153,-0.002995784131989015,0.025682301549122027,-0.015512067980252243,-0.13116806901502506,-0.02914060493663963,-0.047193459723811365,-0.1442456086929834,-0.029989351725772,0.011534458929576375,0.01282736518648843,-0.05857293844324711,-0.009966507718788669,0.02328285212357017,-0.013725686146530205,-0.013707483275639904,-0.009536685248483088,-0.0151626498901495,-0.015278023096543795,0.2225298810762465,0.025865022419499093,-0.013575826485752037,-0.007576445161457992,-0.012808549702372437,-0.0408355463727247,-0.049609324855896995,-0.054279464083350264,0.009939196536516698,0.015298110519679192,-0.015477949959058325,-0.018497826224461694,-0.014785876960123527,-0.1173380170670776,-0.0012754684329365435,-0.17574316260582798,-0.06875949694364034,0
-0.08066056127610549,-0.06127392929138727,0.06120170572015439,-0.01300842870308732,0.012068562534117519,0.04480429373814632,-0.09376545060677352,-0.022486035451201303,-0.10703870050997537,0.048156993115041215,-0.12541171368670564,-0.021436846318960714,-0.006946082768044496,-0.09378084867805865,-0.008323835479068793,-0.023167666415894447,-0.02227176532169262,-0.07921501052483436,0.015513008736364551,-0.013341844294115822,-0.012625913682409836,-0.060281313303873645,0.015827920417507708,0.011550593774606027,0.0711241298740499,-0.02226149063469585,-0.032994563016084145,-0.04547334977186347,0.8338265021265803,-0.00589565428375838,0.01614830252585419,-0.016095868332141532,-0.07508114779043952,-0.07558477312174343,-0.05325187226456482,-0.24281703239116342,-0.029989351725772,0.03270781649859099,0.013371992341255533,-0.04056005040450172,-0.009957920813283875,0.01605726668240879,-0.013610408481955404,-0.011008900620948003,-0.00986192131192777,-0.012685073875504065,-0.015547242663328001,0.0014848474147985036,0.018632107205129242,-0.010564269389871693,-0.04221039312511809,-0.012936895528592472,-0.03675224090527225,-0.04569213402214669,0.23066718037938727,0.009583363063153091,0.0008402250946079608,-0.01499735045855459,-0.018497826224461694,-0.014764101480327562,-0.12114154616473136,-0.002715283564838728,-0.11021183153698091,-0.07228121361977667,0
-0.04371711117379868,-0.029182985624287824,0.028033749813783402,-0.0156394535380336,0.011266603459853483,0.09907747845272823,-0.06311953308979759,-0.024831679657676946,-0.10133965931542437,0.03086936675050673,-0.09496474515547446,-0.020992085858780856,-0.0068281518458515305,-0.06313489909050586,0.002718630816728904,-0.02374567135017337,-0.025196494880303934,-0.055326024473668196,0.016879264800240507,0.01665178242045907,-0.01278433649913878,-0.03477702734528351,0.017482462895698263,0.1731819722303864,0.054640499039669645,-0.022685321183798814,-0.03299077343853967,-0.055849300809803895,0.4031242520062372,-0.0024036432830599774,0.01752107285547657,-0.015530869450888003,-0.13003167428466517,-0.07632927139826869,-0.02731920969831602,-0.2563881848247347,-0.029314573255991197,0.027973227133335003,0.014707327332879914,-0.058197135128450254,-0.009928828611670364,0.017057365069711204,-0.01105609812479791,-0.01970739241554818,-0.00981605461701689,-0.015398669592902682,-0.014377765969677355,0.04336228874755096,0.020331943492286553,-0.013838200617475793,-0.022660754467031946,-0.01281268722854834,-0.04636373111405903,-0.05257289650240806,-0.02714932157561194,0.010313015646294124,0.0031184240596878287,-0.015211956458122209,-0.01664742171304803,-0.014834625222526814,-0.10606852264853424,-0.0014068268882276409,-0.1718121110021647,-0.07457968907225603,0
0.20909641431517223,-0.031877977596330896,0.038446927160051665,-0.01536308698919354,0.010859886536657572,0.01738220405708582,0.2579482942645382,-0.02468709852107951,-0.06329328245180138,0.03404750232710567,0.23199891185640012,-0.015932558465065846,-0.003782282177690131,0.25793326425737373,-0.02199100613816449,-0.01924863500191283,-0.02506270818974364,0.1949515155901024,0.030782736469047743,0.06708779123452552,-0.010824636729056413,0.2737705097935403,0.028422158684250198,-0.10177582232018892,0.055822668910541696,-0.019133567847163357,-0.031662030678018885,-0.05108185655197263,0.811577518487767,-0.0021149746192070714,0.031798911802217375,-0.015262360948371053,-0.14400826741694212,-0.03966736989794499,0.28889286827989047,-0.24403349423394854,-0.02899409309213935,0.025241733268764232,0.031303757689956205,-0.06255039309001714,-0.009973471292787823,0.02938878441015641,-0.000772116995624658,-0.02718808086986994,-0.009645830971435607,-0.01613026184988159,-0.011797247280325954,0.3368945390942441,0.03188279051284112,-0.013334135862222563,-0.01997096591042624,-0.012753642018818715,-0.04059661157860383,-0.0477810141465755,0.11840970371793681,0.01260587548819205,0.01802141893779508,-0.01587141184197511,-0.017552577272796126,-0.014879988035017801,-0.08188185600680527,-0.0013390849434238665,-0.17387320531948247,-0.07185772949101546,0
0.19947874337530577,-0.009921261824102409,0.03526923354952253,-0.015981184789296422,0.011489673367759247,0.01738220405708582,0.178823214307707,-0.02553941617223423,-0.000854481586500534,0.012096121455158761,0.1844689146754632,-0.01854833690243039,-0.002091185837040741,0.17880810149711676,-0.023731800148671846,-0.016713293113340244,-0.025910208748702254,0.13327224198574436,0.024171315399538935,-0.02324817439009686,-0.010591561923516622,-0.13009319337790606,0.024814361808356916,-0.025305841421455737,0.03260942113243939,-0.01556185980687085,-0.03300416401575223,-0.0401242390990186,-0.13180318350234319,-0.0022218113525633715,0.03637334587255726,-0.013509711357543778,-0.18324309202098019,-0.05720134799928755,-0.07260523165614656,-0.06411118479951494,-0.0046996643056340555,-0.001338581386016083,0.011435719393619627,-0.05800288186573131,-0.009971684705380873,0.013093293132003997,-0.012994583063305795,-0.006394505394354704,-0.009355607467657092,-0.014839762090092698,-0.01416995749949198,-0.5003875107967529,0.0038480528045151917,-0.013673498607780587,0.005514274478536753,-0.01236828626891431,-0.029055610202199437,-0.03733877592621656,-0.07610647189115155,0.019395735183023982,0.022748136044788276,-0.017749898802861642,-0.018117068418262917,-0.014717527995486595,-0.12644329027633042,-0.0010807633553844326,-0.18109499947305188,-0.053406426857447765,0
0.09600001414589199,-0.0907540605855704,0.12897069504352718,0.19621614763285125,0.011821217446029724,0.01738220405708582,0.11752892197313537,0.009986720521577827,-0.18148374533629677,0.09290912442566189,0.08657085306618821,0.13268458752706874,-0.0010078997402630688,0.11751374501881989,-0.02665930427430488,0.010971572721050827,0.009416270873035997,0.08549235437802061,0.04385182462970469,-0.04485568072378386,-0.012101206153033324,0.011327006432246055,0.03910353837361635,5.003465751477285,0.11342118889260358,0.005677669285645845,-0.031176411738566688,0.08065186941166086,0.4971172844910641,-0.0071742316186911926,0.044766844083302636,-0.016948478303850923,1.1042549656865455,0.0853810886743448,-0.07228011199873739,-0.584608597224448,0.0007035897354412613,0.07988094900074208,0.01772938167719795,2.8069522140036245,-0.009987748021357415,0.030328873178454795,-0.05049744097224134,-0.04270927784466464,-0.007002272493821196,0.19261536268991858,-0.016609474769351294,0.11962868412783964,0.0334628048401995,0.03205927012149397,-0.07613991864038118,-0.013124358470267695,0.09560072927395596,0.08372004441121658,0.22574140979852636,0.010646699594491198,0.007183850374506857,-0.01623249328089433,-0.018290823705507563,-0.014441104070855278,0.33311533293977563,-0.004952880582620669,1.4178427194224799,-0.06747488120856869,0
-0.06640076630848818,0.007896493991062238,0.0062260485650540605,-0.016679172781249335,0.010442302776281047,0.017181265588909127,-0.0801731993910525,-0.02596744325936453,-0.08397869123202356,-0.005717305117349496,-0.04737218842768619,-0.021405488228043494,-0.006612725174948574,-0.08018858323821342,0.012427169382776212,-0.02398984598056916,-0.026335830655458834,-0.06861963189025964,0.016206591144912578,-0.02191105562609158,-0.011474183887852703,-0.05080917690377715,0.016533245605548252,-0.10177582232018892,0.016960873908223466,-0.022981873828147294,-0.03297160428559306,-0.058889999622735174,2.434444560377678,0.0015197088086766851,0.016845191913412803,-0.013856363472390608,-0.1770433684336195,-0.05683170808395667,0.28459289861738224,-0.30364012453041833,-0.025060480443429307,-0.013814737977696551,0.03394813276161065,-0.05066545446943353,-0.009903598476835243,0.016716443549982443,-0.017997026981301876,-0.01288993951031915,-0.00982310959549063,-0.015256361908851598,-0.015576278035360084,-0.002300047925188963,0.018491639051723623,-0.01461268309097278,0.010734987415272311,-0.012472596722277745,-0.05099027512286177,-0.057633997880488425,-0.11082665413880696,0.012987535454692134,0.0023909774262245225,-0.01582702694069064,-0.016634997679400267,-0.01472511893882514,-0.11855643773683842,0.0015213447008516011,-0.22297630857626183,-0.07345323073198372,0
0.2873036711070878,-0.010142213821810341,0.04851896975107195,-0.0156822655068719,0.01115850924883075,0.01738220405708582,0.35556456138519404,-0.025533002737052474,0.06762635832302338,0.01231701976738443,0.37207126309909716,-0.01662976412910163,-0.004908334876426251,0.35554963353225594,-0.021481255184295587,-0.019713889484114726,-0.025903831352053784,0.2710449672650441,0.02658310745545223,0.012633953216031031,-0.011359517888630937,0.43746140417052554,0.024996818899987793,-0.025305841421455737,0.036040235324819626,-0.01956595041211934,-0.03270964238471867,0.010970389189889792,-0.012110790236855597,-0.003578568038258089,0.028252894580599104,-0.015625023690556145,-0.12389036351054726,-0.025810946562070853,0.4479043480353267,0.1332217347597804,-0.019970822744070596,-6.077143569551706e-05,0.02682618076281148,-0.05828155854916871,-0.0099736299349354,0.02624617541494551,-0.018876777579372738,-0.02747170371800735,-0.009590773416781762,-0.01564283317977808,-0.014228349431299865,0.4997554017202624,0.029780311383944092,-0.013364395068654937,0.005878727589275453,-0.012833374859427855,0.022871006635210682,0.015196775443346588,-0.05549170457206384,0.011959631361050726,0.02951572874106526,-0.015626215536777267,-0.017920833395136847,-0.014828416717409412,-0.08057734476960304,-0.0019873179075592415,-0.15064687043916727,0.011846481567002,0
-0.26661551186778853,-0.0019576539067141744,-0.008430595905627664,-0.01700504066905868,0.011034490519608604,-0.04688625630926697,-0.2848694126442817,-0.025750683092471537,0.1557899979137281,0.0041344484835320675,-0.31527505568410247,-0.023408122596182135,-0.007340302077229399,-0.2848850107035194,0.03174713364443569,-0.02423768817800514,-0.026120246920929038,-0.22818362537892511,0.011620431781066174,-0.036886600842596096,-0.01200157943323471,-0.13009319337790606,0.012194892332371757,-0.025305841421455737,-0.10634077857088757,-0.02318371059799457,-0.03297230600391545,-0.06249838094530902,-0.7007584763408738,-0.0036937841232501777,0.008648664720068864,-0.015594823828347457,-0.1259454324855439,-0.025507986788329075,-0.11208926609334148,0.38727218773893096,-0.029989351725772,-0.01133693841507737,0.009701793232658065,-0.06080502487798526,-0.009946275698862578,0.013093293132003997,-0.03719925227671217,-0.02995258863102545,-0.010170879343954567,-0.015836718796603186,-0.01605051173895932,-0.2524280363520107,0.01392825816147952,-0.014588935359342308,0.016242278866434874,-0.012826738314593002,-0.051036484210404014,-0.0593952741344711,-0.10936295389681681,0.014177627132596711,-0.01554517713636011,-0.016339269769393622,-0.018497826224461694,-0.014595942692457894,-0.06719026153246654,-0.002394270797373604,-0.13061252397608922,-0.06297990641488359,0
