net_profit_total_assets,total_liabilities_total_assets,working_capital_total_assets,current_assets_short_term_liabilities,cash_short_term_securities_receivables_short_term_liabilities_operating_expenses_depreciation_365,retained_earnings_total_assets,ebit_total_assets,book_value_of_equity_total_liabilities,sales_total_assets,equity_total_assets,gross_profit_extraordinary_items_financial_expenses_total_assets,gross_profit_short_term_liabilities,gross_profit_depreciation_sales,gross_profit_interest_total_assets,total_liabilities_365_gross_profit_depreciation,gross_profit_depreciation_total_liabilities,total_assets_total_liabilities,gross_profit_total_assets,gross_profit_sales,inventory_365_sales,sales_n_sales_n_1,profit_on_operating_activities_total_assets,net_profit_sales,gross_profit_in_3_years_total_assets,equity_share_capital_total_assets,net_profit_depreciation_total_liabilities,profit_on_operating_activities_financial_expenses,working_capital_fixed_assets,logarithm_of_total_assets,total_liabilities_cash_sales,gross_profit_interest_sales,current_liabilities_365_cost_of_products_sold,operating_expenses_short_term_liabilities,operating_expenses_total_liabilities,profit_on_sales_total_assets,total_sales_total_assets,current_assets_inventories_long_term_liabilities,constant_capital_total_assets,profit_on_sales_sales,current_assets_inventory_receivables_short_term_liabilities,total_liabilities_profit_on_operating_activities_depreciation_12_365,profit_on_operating_activities_sales,rotation_receivables_inventory_turnover_in_days,receivables_365_sales,net_profit_inventory,current_assets_inventory_short_term_liabilities,inventory_365_cost_of_products_sold,ebitda_total_assets,ebitda_sales,current_assets_total_liabilities,short_term_liabilities_total_assets,short_term_liabilities_365_cost_of_products_sold,equity_fixed_assets,constant_capital_fixed_assets,working_capital,sales_cost_of_products_sold_sales,current_assets_inventory_short_term_liabilities_sales_gross_profit_depreciation,total_costs_total_sales,long_term_liabilities_equity,sales_inventory,sales_receivables,short_term_liabilities_365_sales,sales_short_term_liabilities,sales_fixed_assets,bankrupt
0.3236184436600412,-0.029213168227080834,-0.011678112759407996,-0.02393002253828294,-0.007418255856046983,0.07725819434692013,0.2438360228064943,-0.027247913001176276,-0.04300142804269812,-0.0012533103893669947,0.2159572537447716,0.0026941453149811377,-0.0063983696609740395,0.24381024355748593,-0.0219558861865589,-0.0018368488095159446,-0.02689927810372627,0.16968810506846524,0.006011897904997356,-0.041956811911953044,-0.03082553198158149,0.22722521637117826,0.0076841810350751945,0.04040734925925368,0.03306821918968089,-0.0005786256760137951,-0.0342669486231963,-0.043834945490784046,2.44876996578938,-0.014778385681078268,0.0036549353897308706,-0.033457734394594756,-0.08216775558931741,-0.07843542194275094,0.2538827312016017,-0.034608593327776827,1.3436830983197319,-0.022576237246468043,0.01557385591547902,-0.03288393310787717,-0.021565494548504836,0.03525135956745407,-0.018730964800161773,-0.01826253897582521,-0.023540943665565323,-0.022311054362091718,-0.03015034694017059,0.2929098545543921,0.0396828959124738,-0.020546834217942626,-0.0016370636671862347,-0.010726541828957603,-0.057973272287645795,-0.04454707237963834,1.0893893477947325,0.014287707828199709,0.042545028280343185,-0.030131318350737027,-0.03238061377283028,-0.033110861133635976,-0.018353465326453777,-0.016161981631811952,-0.09221417067489947,-0.06729902202890854,0
-0.47441269827738236,-0.029206627510430117,0.03031715771231516,-0.02191825581897252,-0.003860587090853504,0.008836165836279221,-0.3504190973902629,-0.026770036444793657,-0.033263821555547475,0.03235795613139832,-0.3760588384256415,-0.007649002398057893,-0.012334343699811677,-0.3504446388904424,-0.04780827201105686,-0.010357901326464261,-0.026899421361218014,-0.26085671260193677,-0.003109773242357143,0.012047854118638042,-0.0950750798648165,-0.2901002832879768,-0.001185312926642166,-0.011795897923419011,-0.027558882688515956,-0.008729962394897843,-0.034939426659113586,-0.0400508314879715,0.04923318441394305,-0.014667196632422585,-0.005338463980470547,-0.040290934736717285,-0.06456915284781704,-0.03293376740152569,-0.35946375704487726,-0.04514502004554278,-0.07646288128188074,0.028662691605758756,0.012743122823397374,-0.03430506609049398,-0.03214544613815568,0.02180285870080827,-0.01712639921774755,-0.017277807408813094,-0.03139245280794298,-0.021245620778561087,-0.02556430553034822,-0.21885848152428994,0.02706430709182955,-0.01988765084429897,-0.024423798362948623,-0.010854616814613539,-0.05113307709842489,-0.038826812302549654,-0.06655509346381755,0.011708946603466067,-0.03041752377642089,-0.008778407631910793,-0.026735121095202163,-0.033865527905728866,-0.01974629344864901,-0.016322987387700882,-0.08284872821929261,-0.06642692279690368,0
0.0764547945726839,-0.07863918371762517,0.08705376842484376,-0.01678849206915046,0.004148949626026219,0.03272686698146454,0.05147332833366498,-0.02432112504372992,-0.046673541122396425,0.06271202141741002,0.02173303546052257,0.002132651667268908,-0.007733386472394773,0.05144762604487749,-0.022404401539671798,-0.001455666984933001,-0.023919522275433345,0.030319072470193824,0.0037493143014399716,-0.029960493332325,-0.03811321055746265,0.02065106262958671,0.00555205447283314,-0.004556995475151833,0.09357825407032265,-0.0002330432869632619,-0.03429083246292328,-0.029724594825583456,0.8354855234463061,-0.015758323217418997,0.0013925384962507456,-0.042292686648551917,-0.055950338904055374,-0.07956480701668278,0.038328158627370344,-0.05054875941858421,-0.08015545099553364,0.041434743317357435,0.014784485149611733,-0.021733840074467766,-0.021584859896731045,0.030960230016753947,-0.01753097047517937,-0.017199697697852224,-0.025974676570563036,-0.01614882433556271,-0.029275040552045037,0.09006771767343107,0.03536098296109357,-0.013337907444649168,-0.051292296384922456,-0.010892143109877803,-0.035198168080539737,-0.03048727889075623,0.22335246557649135,0.01357654059839849,0.0077256764276921325,-0.0233204010009219,-0.032434496572704016,-0.03333015288919773,-0.019821106133524526,-0.0165357303434917,-0.06336333624657182,-0.06368541133360485,0
0.26091043017005044,-0.0416448903412001,0.040464991038798186,-0.021508591975547633,-0.0030793243866113983,0.08282919772097334,0.14497789293753136,-0.02635254812661079,-0.04344841869492642,0.043645955862006036,0.11614245832686829,0.0022509177012664822,-0.007679078916479948,0.14495215323955718,-0.02046272624110301,-0.0028334817834589692,-0.02646348881383843,0.0980642282971939,0.004315312385871898,-0.0084520495780538,0.02032591386592588,0.15585739680248192,0.0067661919929856386,0.031713329595878754,0.0755421044998163,-0.0007526337099371279,-0.03427895157782083,-0.038293894544632216,0.4360055662946884,-0.015044100201895253,0.00195848987410091,-0.039356533100884994,-0.06785819464481069,-0.07901397931618072,0.17941233127960088,-0.032918843449120334,-0.06502073666394821,0.03172081926032318,0.015160423009336144,-0.03229672010674135,-0.021396501243857398,0.03300388064184132,-0.017941029511536418,-0.017857283827004022,-0.025323800957344565,-0.020863507614013947,-0.02325315419829519,0.2356787419585873,0.037990976856056055,-0.018790171401636316,-0.023484048656860136,-0.01083710678119417,-0.046790559113831155,-0.036721828677913966,-0.01362849880342034,0.01420502605755157,0.02202504420946091,-0.029339409130539142,-0.029667451862451406,-0.03363987291608184,-0.01905265866512594,-0.016431273159084565,-0.07430368863842494,-0.06396473435293126,0
-0.42612223959778456,0.022137998197656328,0.012682390718887323,-0.023574842606694027,-0.005416668676026117,0.008700355196713864,-0.31788517187382687,-0.027815447824380734,-0.008334191002156549,-0.01895113355318216,-0.3379845680186985,-0.0049803212404893335,-0.008169718684990043,-0.31791072639013773,-0.013234928226827638,-0.005071346841264753,-0.027944771278480204,-0.23728550125934275,-0.0017402879712796991,-0.11474155543578483,-0.03147151235453107,-0.13123948180692374,0.00028126529421094,-0.011795897923419011,0.0015219610104819279,-0.0031252001274092575,-0.03431440438376364,-0.03379974190714823,-0.12000861351177149,-0.014579995292441762,-0.006831442463134462,-0.012709243048007217,-0.10111965449652437,-0.061295060657022185,-0.01545188184963459,-0.019735334156940273,-0.08015545099553364,-0.04044007150291647,0.014283303960894255,-0.031985842635551806,-0.02117286824149323,0.026175138188204047,-0.01781145695357973,-0.016505558664899205,-0.03503823168545742,-0.02106491022059836,-0.03916932668617311,-0.4965445250137455,0.02317975101790728,-0.020196893070773488,0.0497373840502399,-0.010337606505172181,-0.037940574787089364,-0.03218124661502677,-0.08379272649246716,0.01858936994923153,-0.04465651893424788,-0.06991106012256398,-0.032434496572704016,-0.029590873522707214,-0.020357187771919985,-0.01593483019914063,-0.10132591424956289,-0.04221439105791641,0
-0.05978553176205016,-0.0026469574307736773,-0.00972927248114437,-0.023892780370698863,-0.006844484262438372,0.008464200437087004,-0.05591112772107515,-0.027416025833213262,-0.0250935114059568,0.00581666821048285,-0.01767979830682365,-0.0020175140764514625,-0.00944768619980899,-0.055936787047626724,0.006914513961655333,-0.006620011184920788,-0.027545369391495555,-0.047482227815473746,0.0015482845548247474,-0.05568622695894772,-0.02662665955740924,-0.033370411905051495,0.00356735260930701,-0.030033774615294852,0.03578879025962358,-0.004954285508392173,-0.03426984078249316,-0.0436110107552177,2.264972218007938,-0.014493792216959034,-0.0008083096197571516,-0.02973582658368419,-0.08699849078656344,-0.05142535114460787,0.5333949655755115,-0.036817379005338054,-0.06995147482469763,-0.004249315088042719,0.016757301438090882,-0.034007993995821134,-0.017140978227697754,0.028598547916522513,-0.018233406177608096,-0.0176068140546299,-0.027702513901167007,-0.022096684738371047,-0.030381512436229063,0.04583779330981586,0.0337922872169138,-0.02121047012308108,0.0031560989692417224,-0.010668316772143284,-0.056458216013020875,-0.04278102092242012,-0.1010556183274977,0.015725668622443505,0.0018759045711988717,-0.04130396211305715,-0.027694932150618176,-0.03280149284330935,-0.019386627593346126,-0.016137283827431962,-0.09339864791774577,-0.06668719154729554,0
0.5132733055867155,-0.0160750487146847,0.06879161701045307,-0.02151031614997282,-0.004964563249512407,0.008700355196713864,0.4192004443798139,-0.027127093543824317,0.005590416531183225,0.01923546580569861,0.46680061954367147,0.004632979235345487,-0.006528338714692528,0.41917459497123183,-0.023245673521519322,-0.0005930661614204451,-0.027256419030646187,0.2967416892044533,0.006332384928745801,0.06629669300527463,-0.020302851695902825,0.5046081417615114,0.007750811299702346,-0.011795897923419011,0.05146917260820229,0.00018500864846093606,-0.03404357126862951,0.023372013565620357,0.08689381658034773,-0.015050500838971288,0.004315029398603401,-0.03709624268953148,-0.07442908750465504,-0.030701699901666473,0.5400559291240904,-0.00554258858911214,0.0021739547668874737,0.00040122332379130754,0.0159972667133923,-0.032501805757885464,-0.022068037591524436,0.037609580965424334,-0.01759651894567511,-0.018371862059564578,-0.02577958565082674,-0.021752748403530916,-0.004021091457587225,0.5859361962654037,0.042642291103651184,-0.01824647556363894,0.009145905507114119,-0.010794735856875218,0.05310867438756292,0.02588220027433147,-0.03961578551828816,0.01496515233582148,0.04935260063555742,-0.034285106335925915,-0.031505719281772246,-0.034270760395993395,-0.01811918589549768,-0.016381347701234082,-0.07852925766193093,0.01956122392849268,0
-0.012126884847309267,-0.00030756110870249853,-0.013263245565658891,-0.024099681301721534,-0.006929000092398926,-0.06907055830805313,-0.03897098460202714,-0.027460253233289805,0.06811252674792621,0.003478891003198139,-0.0670665384144869,-0.001962633776428615,-0.008802691703201177,-0.03899665070596952,-0.01879417086966426,-0.003618417926084602,-0.027589635956444713,-0.03520889506221758,0.001232688969167703,-0.07887468612492346,-0.019265883202483767,-0.13123948180692374,0.0034650185802381386,-0.011795897923419011,-0.13810722707694736,-0.0015848166538362022,-0.03431440438376364,-0.04356128547948259,-0.674752035791144,-0.015128013141176464,-0.0005971734447793107,-0.03975325315138012,-0.06650921291958986,-0.020368117465585093,-0.10372102629051615,0.05818347338752373,-0.08015545099553364,-0.017951911357387426,0.013937714222766823,-0.034418906296848906,-0.020295078678667568,0.026175138188204047,-0.020068915789792176,-0.019177215895819298,-0.027659739067302645,-0.02275462291104527,-0.03388978878817532,-0.2994616613856912,0.02953990605710615,-0.02073328397428722,0.026913322847459974,-0.010844535958312675,-0.05385304185156577,-0.04201027947013336,-0.09893578131901624,0.01638855281825303,0.006755913205338243,-0.050190528315183384,-0.032434496572704016,-0.03205814559315709,-0.015193381162266106,-0.016587629916501968,-0.05650522948444493,-0.05455820712637992,0
0.24496205390295564,-0.02711577842108596,0.07952734902511108,-0.02058822766738179,-0.0022137493415659453,0.06370869206957862,0.19564455964958333,-0.026833075175061488,-0.04579653414650546,0.0302685541353256,0.16729943427891206,0.002251727742595233,-0.008430078598686552,0.1956187996809539,-0.020072219525808205,-0.003041990409485437,-0.02696245465758575,0.1347728237137294,0.0035545568023928405,-0.03730691143595561,0.008137284197377284,0.19750844927854608,0.005349188365248207,0.0274616971950975,0.06288732694720414,-0.0019118760431606312,-0.034288719442786254,0.001502467948642801,0.026012978691711656,-0.015215948499170594,0.0011977970687368992,-0.04325570576535561,-0.050796020670375766,-0.07911548361276174,0.22287408412296858,0.01227764050661679,-0.051366351421191045,0.017234031685272322,0.01484952333477141,-0.03188711880348354,-0.021234543198628848,0.031313786660007586,-0.018399259051792655,-0.017984151084103745,-0.026036345469644687,-0.020032376994376214,-0.030369928979999555,0.291710798986206,0.037043995841097625,-0.01777165482220169,-0.007773980556245382,-0.0109101901922455,0.014286339185760898,0.003718531731369521,-0.0406493334289235,0.013754202403064757,0.023829514858387798,-0.025021262627950683,-0.029698182488821022,-0.033200681859995404,-0.01885801811105273,-0.016592031082334386,-0.05586933488675554,-0.00796695999267874,0
0.37285522833105483,-0.08782016965634075,0.0018172332467579508,-0.014931211378336962,0.004041778669896462,0.058384310188764124,0.2875833704894022,-0.02246749983417264,-0.03788083892539926,0.09093093137896782,0.26012795133770944,0.054467261807629445,0.005760986656790268,0.28755757373801083,-0.026370607644789,0.006666604814226468,-0.022597255626628353,0.20138357253951528,0.024013955341533843,-0.06137120802035552,-0.03116552165155495,-0.0030926144530320702,0.023665387147157387,0.019381516894734406,0.1202728271747905,0.006817459389804412,-0.034242317560060534,-0.043814631313489234,1.3780989875125733,-0.014144810692712546,0.021655507283134482,-0.045306189159073,-0.03655980521412735,-0.07941332084050368,0.013552270297764683,-0.09036514896545225,-0.08463031903341767,0.10106386382757133,0.016251261223953962,-0.033137354676800665,-0.021187649640202602,0.03893382927964842,-0.016724571849778342,-0.016031408310082068,-0.0031216675003687857,-0.01462864849682282,-0.032484665184682626,0.1125509612083244,0.04292410797159864,-0.02120295647618361,-0.09203769187757348,-0.010948633946129818,-0.05615210776852548,-0.04220365794602186,0.15133284844481545,0.015151966336484019,0.020619703685482545,-0.03840901095431489,-0.025693462748838717,-0.03264963857863119,-0.02062764337327265,-0.016748892050983073,-0.024807695924492185,-0.07277358569764955,0
